label,nodeType,order,path,price,description,link,imageLink,Swiggy
Burant Chilli Noodles Full,ProductUnit,11,"Inventory,Food,Restaurant,Noodles,Vegeterian,Burant Chilli Noodles,",295,,https://drive.google.com/file/d/1RoARBv_jVrl0t9N5yj2LePKcrIjqeat0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurantChilliNoodlesFull.jpg,
Burant Chilli Noodles Half,ProductUnit,12,"Inventory,Food,Restaurant,Noodles,Vegeterian,Burant Chilli Noodles,",200,,https://drive.google.com/file/d/17BttmMFuRb3ShQ30lhhx47jwbDzbjPxc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurantChilliNoodlesHalf.jpg,
Chiang Mai Noodles,ProductType,13,"Inventory,Food,Restaurant,Noodles,Vegeterian,",295,,https://drive.google.com/file/d/1spSUT7h_JGiTI2kEoj5-Ny209DpLdrBO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/ChiangMaiNoodles.jpg,
Chiang Mai Noodles Full,ProductUnit,14,"Inventory,Food,Restaurant,Noodles,Vegeterian,Chiang Mai Noodles,",295,,https://drive.google.com/file/d/1aqZmLmGrjmz9kvMq667_-NhOO8l_BWnQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/ChiangMaiNoodlesFull.jpeg,
Chiang Mai Noodles Half,ProductUnit,15,"Inventory,Food,Restaurant,Noodles,Vegeterian,Chiang Mai Noodles,",210,,https://drive.google.com/file/d/1QH5t7TQjdSFMFwv5hdw73pTHELkWgMJp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/ChiangMaiNoodlesHalf.jpeg,
Teppanyaki Noodles,ProductType,16,"Inventory,Food,Restaurant,Noodles,Vegeterian,",305,,,,
Teppanyaki Noodles Full,ProductUnit,17,"Inventory,Food,Restaurant,Noodles,Vegeterian,Teppanyaki Noodles,",305,,,,
Teppanyaki Noodles Half,ProductUnit,18,"Inventory,Food,Restaurant,Noodles,Vegeterian,Teppanyaki Noodles,",215,,,,270
Chilli Garlic Noodles,ProductType,19,"Inventory,Food,Restaurant,Noodles,Vegeterian,",285,,https://drive.google.com/file/d/1IBDKgvAvT5nvbc4b70Zh5WH0qEVmapLv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChilliGarlicNoodles.jpg,
Chilli Garlic Noodles Full,ProductUnit,20,"Inventory,Food,Restaurant,Noodles,Vegeterian,Chilli Garlic Noodles,",285,,https://drive.google.com/file/d/1aScdIF7sRauBA5AjgVDG3YHhqCt1hh6p/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/ChilliGarlicNoodlesFull.jpg,
Chilli Garlic Noodles Half,ProductUnit,21,"Inventory,Food,Restaurant,Noodles,Vegeterian,Chilli Garlic Noodles,",200,,https://drive.google.com/file/d/1_8FXnmvt0p5GH-ga3gIeFsYOJowxHfT6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/ChilliGarlicNoodlesHalf.jpg,255
Shanghai Flat Noodles,ProductType,22,"Inventory,Food,Restaurant,Noodles,Vegeterian,",295,,https://drive.google.com/file/d/1qRsetL-0kh-8ZdlK_2wixYSzQi0p9SBu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/ShanghaiFlatNoodles.jpg,
Shanghai Flat Noodles Full,ProductUnit,23,"Inventory,Food,Restaurant,Noodles,Vegeterian,Shanghai Flat Noodles,",295,,https://drive.google.com/file/d/1qRsetL-0kh-8ZdlK_2wixYSzQi0p9SBu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/ShanghaiFlatNoodles.jpg,
Shanghai Flat Noodles Half,ProductUnit,24,"Inventory,Food,Restaurant,Noodles,Vegeterian,Shanghai Flat Noodles,",200,,https://drive.google.com/file/d/1KRjg56EGUOHpdSsszl2qxw6JNrBdrqUS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/ShanghaiFlatNoodlesHalf.jpg,255
Chilli Basil Noodles,ProductType,25,"Inventory,Food,Restaurant,Noodles,Vegeterian,",295,,https://drive.google.com/file/d/16vDNf3JvZtzwvarzujSCdP6d4mR2X9Ki/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/ChilliBasilNoodles.jpg,
Chilli Basil Noodles Full,ProductUnit,26,"Inventory,Food,Restaurant,Noodles,Vegeterian,Chilli Basil Noodles,",295,,https://drive.google.com/file/d/1xjTA3VbiFxAV2IV5HfDzz5hYcau_kJ5h/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/ChilliBasilNoodlesFull.jpg,
Chilli Basil Noodles Half,ProductUnit,27,"Inventory,Food,Restaurant,Noodles,Vegeterian,Chilli Basil Noodles,",210,,https://drive.google.com/file/d/1PbwiJjUbGBbFdIL6j-3EQKIUaeYag9Zj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/ChilliBasilNoodlesHalf.jpg,265
American Chop Suey,ProductType,28,"Inventory,Food,Restaurant,Noodles,Vegeterian,",305,,https://drive.google.com/file/d/1yxT1gbh5lxyyNPUA3pGlxOCZqLJ572Qc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AmericanChopsuey.jpg,
American Chop Suey Full,ProductUnit,29,"Inventory,Food,Restaurant,Noodles,Vegeterian,American Chop Suey,",305,,https://drive.google.com/file/d/1_dUkHnmJJcCOGROaB-RiRIgXZidvE4KU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/AmericanChopSueyFull.jpg,
American Chop Suey Half,ProductUnit,30,"Inventory,Food,Restaurant,Noodles,Vegeterian,American Chop Suey,",200,,https://drive.google.com/file/d/12mzRJB99l5dpuw7Y8x9Os149Vf3Zwvug/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/AmericanChopSueyHalf.jpg,
Malaysian Flat Noodles,ProductType,31,"Inventory,Food,Restaurant,Noodles,Vegeterian,",295,,https://drive.google.com/file/d/17yY1YjqpyHZ9zQvD3USQkg3fScnkP0x3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/MalaysianFlatNoodles.jpg,
Malaysian Flat Noodles Full,ProductUnit,32,"Inventory,Food,Restaurant,Noodles,Vegeterian,Malaysian Flat Noodles,",295,,https://drive.google.com/file/d/1rJcc3WekSbi0cs68nzi6jhOn8ghJaght/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/MalaysianFlatNoodlesFull.jpg,
Malaysian Flat Noodles Half,ProductUnit,33,"Inventory,Food,Restaurant,Noodles,Vegeterian,Malaysian Flat Noodles,",200,,https://drive.google.com/file/d/17hWuMZeLA-hKOJ2sKdM5bVBROzL7u9lU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/MalaysianFlatNoodlesHalf.jpg,265
Pad Thai Noodles,ProductType,34,"Inventory,Food,Restaurant,Noodles,Vegeterian,",375,,https://drive.google.com/file/d/1V3723DH7vutfEG7O0s_NXPnDtwqO56UZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/PadThaiNoodles.jpg,
Pad Thai Noodles Full,ProductUnit,35,"Inventory,Food,Restaurant,Noodles,Vegeterian,Pad Thai Noodles,",375,,https://drive.google.com/file/d/1dXgkDgYCYl10i8bDq72YD9xD3OhaHWx7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/PadThaiNoodlesFull.jpg,
Pad Thai Noodles Half,ProductUnit,36,"Inventory,Food,Restaurant,Noodles,Vegeterian,Pad Thai Noodles,",275,,https://drive.google.com/file/d/1PeqBGpcyDwdMnXSfxSEZ1NbIZHHA4jtE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/PadThaiNoodlesHalf.jpg,320
Bamboo Thai Flat Noodles,ProductType,37,"Inventory,Food,Restaurant,Noodles,Vegeterian,",370,,,,
Bamboo Thai Flat Noodles Full,ProductUnit,38,"Inventory,Food,Restaurant,Noodles,Vegeterian,Bamboo Thai Flat Noodles,",370,,,,
Bamboo Thai Flat Noodles Half,ProductUnit,39,"Inventory,Food,Restaurant,Noodles,Vegeterian,Bamboo Thai Flat Noodles,",270,,,,
Yam Mein Noodles,ProductType,40,"Inventory,Food,Restaurant,Noodles,Vegeterian,",340,,https://drive.google.com/file/d/10xYjhGf9BIdIG-TKbZNI16n0d0aTUC0Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/YamMeinNoodles.jpg,
Yam Mein Noodles Full,ProductUnit,41,"Inventory,Food,Restaurant,Noodles,Vegeterian,Yam Mein Noodles,",340,,https://drive.google.com/file/d/12NFw1Pip6Kc45gpe51caFPSevUSbCE2K/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/YamMeinNoodlesFull.JPG,
Yam Mein Noodles Half,ProductUnit,42,"Inventory,Food,Restaurant,Noodles,Vegeterian,Yam Mein Noodles,",235,,https://drive.google.com/file/d/13VsYLmkAlukK56TxBiafH68RZJpiHm6R/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/YamMeinNoodlesHalf.JPG,285
Stewed Noodles,ProductType,43,"Inventory,Food,Restaurant,Noodles,Vegeterian,",330,,https://drive.google.com/file/d/1OD-78func7QCr_V_LRBJueMmpZ0lVukd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/StewedNoodles.jpg,
Stewed Noodles Full,ProductUnit,44,"Inventory,Food,Restaurant,Noodles,Vegeterian,Stewed Noodles,",330,,https://drive.google.com/file/d/1LgXNFG-_xkJPFe3lZIlnTqvp8f1Pr0Tn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/StewedNoodlesFull.jpg,
Stewed Noodles Half,ProductUnit,45,"Inventory,Food,Restaurant,Noodles,Vegeterian,Stewed Noodles,",225,,https://drive.google.com/file/d/1YMkiKWrDvfeorrESbcdYlmLSc93LaPCW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/StewedNoodlesHalf.jpg,
Pan Fried Noodles,ProductType,46,"Inventory,Food,Restaurant,Noodles,Vegeterian,",330,,https://drive.google.com/file/d/1ydDBqDCN-94rCa_FXPYdlyM5nUrVXIpc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/PanFriedNoodles.jpg,285
Pan Fried Noodles Full,ProductUnit,47,"Inventory,Food,Restaurant,Noodles,Vegeterian,Pan Fried Noodles,",330,,https://drive.google.com/file/d/1dDTqBlgyzgyDY1e0GjCC3Ocx83uz8hkO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/PanFriedNoodlesFull.jpg,
Pan Fried Noodles Half,ProductUnit,48,"Inventory,Food,Restaurant,Noodles,Vegeterian,Pan Fried Noodles,",225,,https://drive.google.com/file/d/1Vxfl2REiRuCMSAHZN0sgQIQ6U6A-aAyK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/PanFriedNoodlesHalf.jpg,
Coriander Pan Fried Noodles,ProductType,49,"Inventory,Food,Restaurant,Noodles,Vegeterian,",330,,https://drive.google.com/file/d/1QDEGEeb73xhUu0WX64NtDGb2idaXhM5S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CorianderPanFriedNoodles.jpg,
Coriander Pan Fried Noodles Full,ProductUnit,50,"Inventory,Food,Restaurant,Noodles,Vegeterian,Coriander Pan Fried Noodles,",330,,https://drive.google.com/file/d/1QDEGEeb73xhUu0WX64NtDGb2idaXhM5S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CorianderPanFriedNoodlesFull.jpg,
Coriander Pan Fried Noodles Half,ProductUnit,51,"Inventory,Food,Restaurant,Noodles,Vegeterian,Coriander Pan Fried Noodles,",225,,https://drive.google.com/file/d/1NocJsLTcwNrm6_DTnRijpAtpkIEO2XAP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CorianderPanFriedNoodlesHalf.jpg,285
All Day Meal Combo,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/19PkhGcuPIQAapXk3VMe7p1iiX4U22Wi2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/AllDayMealCombo.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,All Day Meal Combo,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,All Day Meal Combo,",,,,,
Triple Schezwan,ProductType,4,"Inventory,Food,Restaurant,All Day Meal Combo,Vegeterian,",360,,,,
Mix Veg Box Meal,ProductType,5,"Inventory,Food,Restaurant,All Day Meal Combo,Vegeterian,",199,,https://drive.google.com/file/d/1R_FErAN0rHYJnStKMJb4e4DL-I3Qan9L/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/MixVegBoxMeal.jpg,
Assorted Veg With Bean Curd Meal,ProductType,6,"Inventory,Food,Restaurant,All Day Meal Combo,Vegeterian,",220,,https://drive.google.com/file/d/1agwHmjgwfQJAQwAOpoyDnKMT5Jjz0w3W/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/AssortedVegWithBeanCurdMeal.jpg,
Assorted Veg With Cottage Cheese Box Meal,ProductType,7,"Inventory,Food,Restaurant,All Day Meal Combo,Vegeterian,",230,,https://drive.google.com/file/d/1Tc0Qbrh1KpCiOSvgC2yopBar7LENoeRY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/AssortedVegWithCottageCheeseBoxMeal.jpg,
Soups,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Soup.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Soups,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Soups,",,,,,
Spicy Lemon Coriander Soup,ProductType,4,"Inventory,Food,Restaurant,Soups,Vegeterian,",165,,https://drive.google.com/file/d/1ULYlKzEMU8mNZahm8RNTS3jNqCWLRi77/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/SpicyLemonCorianderSoup.jpg,195
Mongolian Soup,ProductType,5,"Inventory,Food,Restaurant,Soups,Vegeterian,",165,,https://drive.google.com/file/d/1wJ887qtvYcSwKJU9i0ff-VKeS4BH3ov2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/MongolianSoup.jpg,195
Veg Tibetan Soup,ProductType,6,"Inventory,Food,Restaurant,Soups,Vegeterian,",165,,https://drive.google.com/file/d/1zFB8A_7v_XyA81JQ1GbKWYiqffSQ_7Xh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/VegTibetanSoup.jpg,
Veg Hot & Sour Soup,ProductType,7,"Inventory,Food,Restaurant,Soups,Vegeterian,",165,,https://drive.google.com/file/d/1qflrDTDVAq-39jgZpWoH-2bsNNsmbSOQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/VegHotSourSoup.jpg,
Manchow Soup,ProductType,8,"Inventory,Food,Restaurant,Soups,Vegeterian,",165,,https://drive.google.com/file/d/1BijFXiqsbR-131VPPi7c_m-RTkvarToW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ManchowSoup.jpg,195
Noodles Soup,ProductType,9,"Inventory,Food,Restaurant,Soups,Vegeterian,",165,,https://drive.google.com/file/d/1MTOXbQIRsTKicDIajKuuBdQQdeQ4ijPs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/NoodlesSoup.jpg,195
Veg Thulung Soup (Chef Special),ProductType,10,"Inventory,Food,Restaurant,Soups,Vegeterian,",165,,https://drive.google.com/file/d/1TCvalbdMp7RpZHcrRPd6ATv9r-DGPws7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/VegThulungSoupChefSpecial.jpg,
Sweet Corn Soup,ProductType,11,"Inventory,Food,Restaurant,Soups,Vegeterian,",165,,https://drive.google.com/file/d/1_1FoZQ6LO1CAso_34uhApiZBAirl2JuB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sweet-Corn-Soup.jpg,195
Veg Clear Soup,ProductType,12,"Inventory,Food,Restaurant,Soups,Vegeterian,",165,,https://drive.google.com/file/d/1dmYwUOQ7V67thr9VxwcKFsrCkxZqX81H/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Clear-Soup.jpg,195
Appetizers,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/16wQxUUGeqGxlE3jdhEUkXXto7JaVniXi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/Appetizers.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Appetizers,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Appetizers,",,,,,
Crispy Corn Plum Chilli,ProductType,4,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",260,,https://drive.google.com/file/d/1hgwjI1xG90sPEdzvJMDz-JCTZABRkO5P/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyCornPlumChilli.jpg,
Crispy Corn Plum Chilli Full,ProductUnit,5,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Crispy Corn Plum Chilli,",260,,https://drive.google.com/file/d/1hda9UpK8AYEhkeB1_3WL19hPdvy6AED-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyCornPlumChilliFull2.jpg,
Crispy Corn Plum Chilli Half,ProductUnit,6,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Crispy Corn Plum Chilli,",170,,https://drive.google.com/file/d/1y_oxp_Y9UyE6PXnhZwuP1BL6mxyOdYx7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyCornPlumChilliHalf.jpg,
Crispy Potato Plum Chilli,ProductType,7,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",260,,https://drive.google.com/file/d/1-xFL01tfck4gKGLKHcwdE0v-VY4XgKER/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyPotatoPlumChilli.jpg,
Crispy Potato Plum Chilli Full,ProductUnit,8,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Crispy Potato Plum Chilli,",260,,https://drive.google.com/file/d/1P_RzIbJLOZGGTeHv-BA6GgOhwUYxhe89/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodAugust2022/CrispyPotatoPlumChilliFull.jpg,
Crispy Potato Plum Chilli Half,ProductUnit,9,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Crispy Potato Plum Chilli,",170,,https://drive.google.com/file/d/14Nv6oeKGoSPHElQmieamGideLpwadGYL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyPotatoPlumChilliHalf.jpg,
Kung Pao Potato,ProductType,10,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",260,,https://drive.google.com/file/d/1KM1EMaAXtrqSOtzH-cbmvg8YFGDSM6Js/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/KungPaoPotato.jpg,
Kung Pao Potato Full,ProductUnit,11,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Kung Pao Potato,",260,,https://drive.google.com/file/d/1PF7utWbv2b-qSGJGEPWiLC9KfwvOq4PP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/KungPaoPotatoFull.jpg,
Kung Pao Potato Half,ProductUnit,12,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Kung Pao Potato,",170,,https://drive.google.com/file/d/1hVCMj9RmIxA1-r-YRP3YPuADAidkqSZg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/KungPaoPotatoHalf.jpg,210
Crispy Potato Chilli Garlic,ProductType,13,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",260,,https://drive.google.com/file/d/1BZdu8GZMkxsZH9qR93m8pUgFG5tpDQTE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyPotatoChilliGarlic.jpg,
Crispy Potato Chilli Garlic Full,ProductUnit,14,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Crispy Potato Chilli Garlic,",260,,https://drive.google.com/file/d/1mn1VYq7qpBb673z9qKVZtDJB3ifbjnM6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyPotatoChilliGarlicFull.jpg,
Crispy Potato Chilli Garlic Half,ProductUnit,15,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Crispy Potato Chilli Garlic,",170,,https://drive.google.com/file/d/1mn1VYq7qpBb673z9qKVZtDJB3ifbjnM6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyPotatoChilliGarlicFull.jpg,210
Salt & Pepper Mushroom,ProductType,16,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",260,,https://drive.google.com/file/d/1REnEO6gmR_n4q0vLz3s4MkkLEFkSsI15/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/SaltPepperMushroom.jpg,
Salt & Pepper Mushroom Full,ProductUnit,17,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Salt & Pepper Mushroom,",260,,https://drive.google.com/file/d/1pjFOzFJ-z23O5_qSLoBN24qDc7OdNvKT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/SaltPepperMushroomFull.jpg,
Salt & Pepper Mushroom Half,ProductUnit,18,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Salt & Pepper Mushroom,",170,,https://drive.google.com/file/d/16yVzosDl9E-tFB-AtLQPv8t8t9erFrjG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/SaltPepperMushroomHalf.jpg,
Cauliflower Chilli,ProductType,19,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",270,,https://drive.google.com/file/d/1Djj-as52b4Rz3aKgw48UynRHrJS3ovCs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CauliflowerChilli.jpg,
Cauliflower Chilli Full,ProductUnit,20,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Cauliflower Chilli,",270,,https://drive.google.com/file/d/1cxJxkSDejJw1aADjasRe9KcNRJ8MLsKC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CauliflowerChilliFull.jpg,
Cauliflower Chilli Half,ProductUnit,21,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Cauliflower Chilli,",190,,https://drive.google.com/file/d/1iL6GcNYVrUAsRD_fIt7ZsezjSu39ib7-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodAugust2022/CauliflowerChilliHalf.jpg,
Manchurian Chilli,ProductType,22,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",270,,https://drive.google.com/file/d/1xykFmLISHqb5UKMeDY1AMmh1pJIXaYNF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/ManchurianChilli.jpg,
Manchurian Chilli Full,ProductUnit,23,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Manchurian Chilli,",270,,https://drive.google.com/file/d/1YMR4cX9RRuvxhGwSufwwfV9omALcrIHL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/ManchurianChilliFull.jpg,
Manchurian Chilli Half,ProductUnit,24,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Manchurian Chilli,",190,,https://drive.google.com/file/d/1Oxwhdu30r5psnbQrhnSm5vHrb9sJBjiG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/ManchurianChilliHalf.jpg,
Cottage Cheese Mushroom in Chilli Basil,ProductType,25,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",305,,,,
Cottage Cheese Mushroom in Chilli Basil Full,ProductUnit,26,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Cottage Cheese Mushroom in Chilli Basil,",305,,,,
Cottage Cheese Mushroom in Chilli Basil Half,ProductUnit,27,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Cottage Cheese Mushroom in Chilli Basil,",200,,,,235
Cottage Cheese Mushroom in Chilli Garlic,ProductType,28,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",305,,,,
Cottage Cheese Mushroom in Chilli Garlic Full,ProductUnit,29,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Cottage Cheese Mushroom in Chilli Garlic,",305,,,,
Cottage Cheese Mushroom in Chilli Garlic Half,ProductUnit,30,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Cottage Cheese Mushroom in Chilli Garlic,",200,,,,235
Cauliflower Lollipop,ProductType,31,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",260,,https://drive.google.com/file/d/1MHohknsSp5PxCdmQ6aVDPuCnz8TOISDe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CauliflowerLollipop.jpg,
Cauliflower Lollipop Full,ProductUnit,32,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Cauliflower Lollipop,",260,,https://drive.google.com/file/d/10eYGUit_VqKdkrmWjO9K7hJ2KMufoD7c/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CauliflowerLollipopFull.jpg,
Cauliflower Lollipop Half,ProductUnit,33,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Cauliflower Lollipop,",170,,https://drive.google.com/file/d/1Qca1NeruJkkd4YdX8PE4dHOyVFce7TC4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CauliflowerLollipopHalf.jpg,230
Cauliflower Lollipop Masala,ProductType,34,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",280,,https://drive.google.com/file/d/1OutAjQXq7LL3cJEljl20-Y6w0pSLhWqY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodAugust2022/CauliflowerLollipopMasala.jpg,
